treatment,size
life_13000,7
life_13000,28
life_13000,86
life_13000,124
life_13000,23
life_13000,7
life_13000,5
life_13000,8
life_13000,72
life_13000,64
life_13000,1
life_13000,4
life_13000,15
life_13000,13
life_13000,45
life_13000,17
life_13000,1
life_13000,1
life_13000,68
life_13000,12
life_13000,1
life_13000,5
life_13000,77
life_13000,49
life_13000,71
life_13000,47
life_13000,16
life_13000,26
life_13000,28
life_13000,166
life_13000,1
life_13000,17
life_13000,23
life_13000,18
life_13000,12
life_13000,19
life_13000,104
life_13000,14
life_13000,8
life_13000,73
life_13000,76
life_13000,53
life_13000,23
life_13000,1
life_13000,14
life_13000,22
life_13000,1
life_13000,23
life_13000,6
life_13000,1
life_13000,1
life_13000,33
life_13000,1
life_13000,42
life_13000,30
life_13000,136
life_13000,4
life_13000,7
life_13000,19
life_13000,5
life_13000,3
life_13000,7
life_13000,7
life_13000,4
life_13000,5
life_13000,58
life_13000,3
life_13000,55
life_13000,1
life_13000,7
life_13000,21
life_13000,2
life_13000,13
life_13000,5
life_13000,1
life_13000,1
life_13000,1
life_13000,35
life_13000,102
life_13000,1
life_13000,32
life_13000,1
life_13000,1
life_13000,39
life_13000,71
life_13000,51
life_13000,10
life_13000,34
life_13000,58
life_13000,99
life_13000,6
life_13000,3
life_13000,1
life_13000,14
life_13000,7
life_13000,53
life_13000,7
life_13000,11
life_13000,7
life_13000,1
life_13000,69
life_13000,56
life_13000,3
life_13000,5
life_13000,30
life_13000,14
life_13000,6
life_13000,8
life_13000,49
life_13000,54
life_13000,8
life_13000,20
life_13000,2
life_13000,14
life_13000,3
life_13000,91
life_13000,103
life_13000,3
life_13000,3
life_13000,7
life_13000,1
life_13000,4
life_13000,16
life_13000,1
life_13000,3
life_13000,18
life_13000,118
life_13000,17
life_13000,24
life_13000,1
life_13000,1
life_13000,1
life_13000,15
life_13000,20
life_13000,4
life_13000,18
life_13000,111
life_13000,26
life_13000,21
life_13000,7
life_13000,1
life_13000,2
life_13000,10
life_13000,2
life_13000,1
life_13000,157
life_13000,1
life_13000,1
life_13000,5
life_13000,6
life_13000,1
life_13000,27
life_13000,41
life_13000,2
life_13000,2
life_13000,4
life_13000,69
life_13000,1
life_13000,18
life_13000,21
life_13000,1
life_13000,43
life_13000,64
life_13000,73
life_13000,9
life_13000,20
life_13000,1
life_13000,9
life_13000,7
life_13000,1
life_13000,60
life_13000,28
life_13000,67
life_13000,18
life_13000,4
life_13000,22
life_13000,17
life_13000,165
life_13000,69
life_13000,51
life_13000,39
life_13000,1
life_13000,3
life_13000,21
life_13000,22
life_13000,24
life_13000,5
life_13000,39
life_13000,128
life_13000,105
life_13000,20
life_13000,88
life_13000,12
life_13000,8
life_13000,99
life_13000,25
life_13000,6
life_13000,13
life_13000,2
life_13000,68
life_13000,46
life_13000,51
life_13000,1
life_13000,1
life_13000,24
life_13000,1
life_13000,14
life_13000,19
life_13000,29
life_13000,1
life_13000,164
life_13000,38
life_13000,19
life_13000,8
life_13000,44
life_13000,12
life_13000,16
life_13000,15
life_13000,23
life_13000,40
life_13000,1
life_13000,3
life_13000,2
life_13000,2
life_13000,13
life_13000,143
life_13000,1
life_13000,24
life_13000,1
life_13000,2
life_13000,3
life_13000,6
life_13000,12
life_13000,20
life_13000,5
life_13000,12
life_13000,4
life_13000,11
life_13000,8
life_13000,1
life_13000,35
life_13000,79
life_13000,20
life_13000,5
life_13000,8
life_13000,92
life_13000,42
life_13000,50
life_13000,1
life_13000,69
life_13000,15
life_13000,4
life_13000,35
life_13000,14
life_13000,14
life_13000,11
life_13000,12
life_13000,7
life_13000,1
life_13000,33
life_13000,108
life_13000,24
life_13000,61
life_13000,7
life_13000,6
life_13000,1
life_13000,4
life_13000,26
life_13000,65
life_13000,25
life_13000,4
life_13000,3
life_13000,44
life_13000,22
life_13000,86
life_13000,1
life_13000,41
life_13000,23
life_13000,20
life_13000,7
life_13000,1
life_13000,39
life_13000,23
life_13000,26
life_13000,9
life_13000,76
life_13000,1
life_13000,40
life_13000,7
life_13000,112
life_13000,53
life_13000,27
life_13000,1
life_13000,82
life_13000,47
life_13000,30
life_13000,27
life_13000,21
life_13000,110
life_13000,41
life_13000,22
life_13000,1
life_13000,7
life_13000,1
life_13000,1
life_13000,27
life_13000,8
life_13000,81
life_13000,1
life_13000,3
life_13000,41
life_13000,3
life_13000,44
life_13000,9
life_13000,1
life_13000,1
life_13000,27
life_13000,1
life_13000,4
life_13000,68
life_13000,113
life_13000,73
life_13000,1
life_13000,48
life_13000,14
life_13000,13
life_13000,4
life_13000,31
life_13000,1
life_13000,1
life_13000,85
life_13000,55
life_13000,59
life_13000,13
life_13000,45
life_13000,81
life_13000,35
life_13000,1
life_13000,12
life_13000,1
life_13000,6
life_13000,6
life_13000,186
life_13000,28
life_13000,20
life_13000,1
life_13000,15
life_13000,23
life_13000,51
life_13000,27
life_13000,1
life_13000,16
life_13000,3
life_13000,1
life_13000,2
life_13000,26
life_13000,66
life_13000,57
life_13000,1
life_13000,9
life_13000,56
life_13000,104
life_13000,87
life_13000,1
life_13000,19
life_13000,99
life_13000,10
life_13000,1
life_13000,1
life_13000,12
life_13000,6
life_13000,10
life_13000,1
life_13000,9
life_13000,6
life_13000,7
life_13000,7
life_13000,7
life_13000,7
life_13000,14
life_13000,29
life_13000,2
life_13000,2
life_13000,3
life_13000,13
life_13000,108
life_13000,3
life_13000,1
life_13000,7
life_13000,20
life_13000,11
life_13000,4
life_13000,101
life_13000,11
life_13000,77
life_13000,14
life_13000,21
life_13000,1
life_13000,85
life_13000,25
life_13000,8
life_13000,28
life_13000,19
life_13000,7
life_13000,3
life_13000,165
life_13000,7
life_13000,7
life_13000,7
life_13000,23
life_13000,14
life_13000,4
life_13000,60
life_13000,2
life_13000,1
life_13000,7
life_13000,5
life_13000,1
life_13000,56
life_13000,11
life_13000,4
life_13000,15
life_13000,4
life_13000,7
life_13000,134
life_13000,50
life_13000,1
life_13000,48
life_13000,108
life_13000,3
life_13000,27
life_13000,29
life_13000,24
life_13000,81
life_13000,28
life_13000,54
life_13000,62
life_13000,109
life_13000,16
life_13000,26
life_13000,73
life_13000,6
life_13000,30
life_13000,69
life_13000,2
life_13000,8
life_13000,3
life_13000,7
life_13000,98
life_13000,85
life_13000,5
life_13000,7
life_13000,7
life_13000,120
life_13000,60
life_13000,48
life_13000,77
life_13000,23
life_13000,3
life_13000,41
life_13000,7
life_13000,6
life_13000,1
life_13000,1
life_13000,13
life_13000,107
life_13000,1
life_13000,45
life_13000,29
life_13000,25
life_13000,1
life_13000,26
life_13000,49
life_13000,44
life_13000,32
life_13000,14
life_13000,20
life_13000,4
life_13000,3
life_13000,109
life_13000,74
life_13000,17
life_13000,7
life_13000,16
life_13000,8
life_13000,7
life_13000,35
life_13000,1
life_13000,80
life_13000,2
life_13000,21
life_13000,3
life_13000,8
life_13000,12
life_13000,80
life_13000,49
life_13000,23
life_13000,26
life_13000,34
life_13000,49
life_13000,11
life_13000,11
life_13000,23
life_13000,68
life_13000,6
life_13000,20
life_13000,145
life_13000,50
life_13000,7
life_13000,9
life_13000,8
life_13000,23
life_13000,3
life_13000,40
life_13000,22
life_13000,6
life_13000,53
life_13000,4
life_13000,6
life_13000,3
life_13000,94
life_13000,7
life_13000,67
life_13000,10
life_13000,10
life_13000,28
life_13000,23
life_13000,3
life_13000,3
life_13000,50
life_13000,79
life_13000,25
life_13000,1
life_15000,132
life_15000,6
life_15000,65
life_15000,99
life_15000,6
life_15000,8
life_15000,77
life_15000,7
life_15000,151
life_15000,22
life_15000,7
life_15000,6
life_15000,7
life_15000,63
life_15000,72
life_15000,6
life_15000,4
life_15000,20
life_15000,40
life_15000,1
life_15000,1
life_15000,152
life_15000,1
life_15000,97
life_15000,8
life_15000,11
life_15000,58
life_15000,1
life_15000,1
life_15000,1
life_15000,6
life_15000,1
life_15000,6
life_15000,1
life_15000,1
life_15000,3
life_15000,2
life_15000,4
life_15000,5
life_15000,34
life_15000,6
life_15000,1
life_15000,107
life_15000,8
life_15000,8
life_15000,4
life_15000,12
life_15000,2
life_15000,14
life_15000,94
life_15000,27
life_15000,23
life_15000,36
life_15000,3
life_15000,12
life_15000,46
life_15000,4
life_15000,252
life_15000,88
life_15000,60
life_15000,152
life_15000,1
life_15000,1
life_15000,100
life_15000,44
life_15000,25
life_15000,1
life_15000,1
life_15000,20
life_15000,25
life_15000,1
life_15000,10
life_15000,1
life_15000,18
life_15000,168
life_15000,14
life_15000,23
life_15000,16
life_15000,23
life_15000,7
life_15000,1
life_15000,68
life_15000,3
life_15000,60
life_15000,12
life_15000,2
life_15000,2
life_15000,1
life_15000,161
life_15000,18
life_15000,64
life_15000,107
life_15000,21
life_15000,23
life_15000,4
life_15000,2
life_15000,62
life_15000,56
life_15000,40
life_15000,3
life_15000,3
life_15000,69
life_15000,3
life_15000,2
life_15000,3
life_15000,40
life_15000,27
life_15000,31
life_15000,1
life_15000,60
life_15000,121
life_15000,64
life_15000,1
life_15000,1
life_15000,1
life_15000,28
life_15000,15
life_15000,33
life_15000,43
life_15000,13
life_15000,9
life_15000,3
life_15000,57
life_15000,6
life_15000,2
life_15000,3
life_15000,116
life_15000,6
life_15000,76
life_15000,4
life_15000,7
life_15000,59
life_15000,27
life_15000,15
life_15000,60
life_15000,13
life_15000,1
life_15000,12
life_15000,4
life_15000,102
life_15000,107
life_15000,47
life_15000,34
life_15000,7
life_15000,6
life_15000,4
life_15000,12
life_15000,34
life_15000,18
life_15000,3
life_15000,2
life_15000,1
life_15000,1
life_15000,15
life_15000,1
life_15000,6
life_15000,162
life_15000,9
life_15000,1
life_15000,39
life_15000,78
life_15000,7
life_15000,7
life_15000,13
life_15000,11
life_15000,3
life_15000,2
life_15000,15
life_15000,25
life_15000,1
life_15000,5
life_15000,13
life_15000,9
life_15000,75
life_15000,9
life_15000,48
life_15000,2
life_15000,30
life_15000,41
life_15000,148
life_15000,4
life_15000,1
life_15000,10
life_15000,5
life_15000,5
life_15000,22
life_15000,92
life_15000,14
life_15000,19
life_15000,18
life_15000,51
life_15000,12
life_15000,34
life_15000,12
life_15000,38
life_15000,96
life_15000,14
life_15000,129
life_15000,17
life_15000,18
life_15000,23
life_15000,1
life_15000,35
life_15000,46
life_15000,4
life_15000,2
life_15000,5
life_15000,22
life_15000,7
life_15000,1
life_15000,64
life_15000,17
life_15000,6
life_15000,3
life_15000,120
life_15000,11
life_15000,8
life_15000,3
life_15000,8
life_15000,11
life_15000,1
life_15000,3
life_15000,82
life_15000,13
life_15000,5
life_15000,19
life_15000,4
life_15000,112
life_15000,104
life_15000,37
life_15000,18
life_15000,1
life_15000,1
life_15000,94
life_15000,8
life_15000,14
life_15000,4
life_15000,1
life_15000,3
life_15000,43
life_15000,15
life_15000,29
life_15000,16
life_15000,12
life_15000,114
life_15000,1
life_15000,19
life_15000,11
life_15000,23
life_15000,14
life_15000,29
life_15000,3
life_15000,3
life_15000,6
life_15000,3
life_15000,4
life_15000,53
life_15000,3
life_15000,5
life_15000,3
life_15000,3
life_15000,70
life_15000,1
life_15000,1
life_15000,1
life_15000,2
life_15000,1
life_15000,27
life_15000,37
life_15000,44
life_15000,42
life_15000,127
life_15000,54
life_15000,14
life_15000,12
life_15000,70
life_15000,134
life_15000,1
life_15000,25
life_15000,14
life_15000,1
life_15000,30
life_15000,67
life_15000,28
life_15000,21
life_15000,56
life_15000,3
life_15000,1
life_15000,137
life_15000,126
life_15000,3
life_15000,11
life_15000,32
life_15000,1
life_15000,81
life_15000,9
life_15000,102
life_15000,19
life_15000,17
life_15000,18
life_15000,25
life_15000,17
life_15000,12
life_15000,28
life_15000,42
life_15000,10
life_15000,63
life_15000,1
life_15000,9
life_15000,19
life_15000,18
life_15000,43
life_15000,100
life_15000,49
life_15000,67
life_15000,64
life_15000,56
life_15000,21
life_15000,102
life_15000,35
life_15000,76
life_15000,58
life_15000,24
life_15000,83
life_15000,2
life_15000,8
life_15000,11
life_15000,1
life_15000,121
life_15000,136
life_15000,12
life_15000,23
life_15000,108
life_15000,141
life_15000,15
life_15000,45
life_15000,13
life_15000,3
life_15000,3
life_15000,93
life_15000,14
life_15000,32
life_15000,36
life_15000,4
life_15000,1
life_15000,65
life_15000,27
life_15000,31
life_15000,75
life_15000,16
life_15000,101
life_15000,16
life_15000,38
life_15000,22
life_15000,9
life_15000,143
life_15000,5
life_15000,27
life_15000,6
life_15000,11
life_15000,112
life_15000,21
life_15000,6
life_15000,2
life_15000,3
life_15000,2
life_15000,3
life_15000,37
life_15000,1
life_15000,5
life_15000,2
life_15000,1
life_15000,5
life_15000,1
life_15000,3
life_15000,1
life_15000,2
life_15000,1
life_15000,106
life_15000,33
life_15000,12
life_15000,6
life_15000,5
life_15000,27
life_15000,5
life_15000,4
life_15000,6
life_15000,7
life_15000,5
life_15000,15
life_15000,1
life_15000,7
life_15000,36
life_15000,42
life_15000,3
life_15000,3
life_15000,30
life_15000,1
life_15000,44
life_15000,2
life_15000,161
life_15000,8
life_15000,56
life_15000,74
life_15000,12
life_15000,101
life_15000,40
life_15000,83
life_15000,71
life_15000,60
life_15000,35
life_15000,5
life_15000,5
life_15000,1
life_15000,101
life_15000,103
life_15000,85
life_15000,17
life_15000,43
life_15000,26
life_15000,1
life_15000,23
life_15000,46
life_15000,7
life_15000,1
life_15000,1
life_15000,48
life_15000,61
life_15000,36
life_15000,48
life_15000,5
life_15000,42
life_15000,20
life_15000,2
life_15000,83
life_15000,132
life_15000,1
life_15000,1
life_15000,42
life_15000,42
life_15000,28
life_15000,36
life_15000,12
life_15000,37
life_15000,1
life_15000,14
life_15000,53
life_15000,1
life_15000,100
life_15000,66
life_15000,19
life_15000,65
life_15000,19
life_15000,112
life_15000,3
life_15000,9
life_15000,7
life_15000,63
life_15000,17
life_15000,2
life_15000,28
life_15000,1
life_15000,28
life_15000,2
life_15000,4
life_15000,43
life_15000,49
life_15000,2
life_15000,3
life_15000,3
life_15000,79
life_15000,2
life_15000,2
life_15000,1
life_15000,26
life_15000,45
life_15000,135
life_15000,1
life_15000,8
life_15000,22
life_15000,7
life_15000,114
life_15000,4
life_15000,12
life_15000,7
life_15000,68
life_15000,3
life_15000,6
life_15000,9
life_15000,4
life_15000,93
life_15000,37
life_15000,1
life_15000,12
life_15000,53
life_15000,21
life_15000,51
life_15000,84
life_15000,1
life_15000,1
life_15000,3
life_15000,3
life_15000,5
life_15000,35
life_15000,3
life_15000,123
life_15000,10
life_15000,35
life_15000,1
life_15000,19
life_15000,2
life_15000,3
life_15000,3
life_15000,3
life_15000,67
life_15000,1
life_15000,69
life_15000,58
life_15000,3
life_15000,65
life_15000,1
life_15000,86
life_15000,86
life_15000,55
life_15000,21
life_15000,63
life_15000,2
life_15000,1
life_15000,20
life_15000,142
life_15000,1
life_15000,1
life_15000,9
life_15000,100
life_15000,5
life_15000,25
life_15000,67
life_15000,7
life_15000,15
life_15000,28
life_15000,115
life_15000,25
life_15000,45
life_15000,1
life_15000,18
life_15000,118
life_15000,3
life_15000,70
life_15000,1
life_15000,4
life_15000,174
life_15000,37
life_15000,1
life_15000,7
life_15000,21
life_15000,139
life_15000,7
life_15000,1
life_15000,7
life_15000,6
life_15000,103
life_15000,19
life_15000,1
life_15000,32
life_15000,10
life_15000,12
life_15000,5
life_15000,7
life_15000,6
life_15000,9
life_15000,7
life_15000,1
life_15000,62
life_15000,43
life_15000,4
life_15000,15
life_15000,13
life_15000,25
life_15000,8
life_15000,2
life_15000,7
life_15000,9
life_15000,103
life_15000,42
life_15000,51
life_15000,1
life_15000,18
life_15000,14
life_15000,6
life_15000,27
life_15000,19
life_15000,9
life_15000,57
life_15000,1
life_15000,6
life_15000,10
life_15000,16
life_15000,19
life_15000,1
life_15000,56
life_15000,7
life_15000,1
life_15000,3
life_15000,3
life_15000,49
life_15000,19
life_15000,7
life_15000,1
life_15000,42
life_15000,1
life_15000,35
life_15000,7
life_15000,46
life_15000,5
life_15000,3
life_15000,43
life_15000,62
life_15000,3
life_15000,7
life_15000,121
life_15000,10
life_15000,15
life_15000,7
life_15000,6
life_15000,1
life_15000,5
life_15000,74
life_15000,27
life_15000,7
life_15000,8
life_15000,10
life_15000,35
life_15000,1
life_15000,30
life_15000,3
life_15000,3
life_15000,1
life_15000,6
life_15000,18
life_15000,12
life_15000,111
life_15000,95
life_15000,4
life_15000,12
life_15000,12
life_15000,4
life_15000,7
life_15000,5
life_15000,2
life_15000,27
life_15000,84
life_15000,37
life_15000,150
life_15000,58
life_15000,118
life_15000,17
life_15000,3
life_15000,7
life_15000,1
life_15000,2
life_15000,1
life_15000,1
life_15000,23
life_15000,2
life_15000,17
life_15000,108
life_15000,11
life_15000,1
life_15000,1
life_15000,1
life_15000,14
life_15000,1
life_15000,1
life_15000,20
life_15000,8
life_15000,12
life_15000,6
life_15000,13
life_15000,118
life_15000,7
life_15000,70
life_15000,8
life_15000,62
life_15000,5
life_15000,8
life_15000,4
life_15000,11
life_15000,5
life_15000,8
life_15000,52
life_15000,81
life_15000,76
life_15000,14
life_15000,74
life_15000,184
life_15000,24
life_15000,83
life_15000,21
life_15000,8
life_15000,28
life_15000,2
life_15000,2
life_15000,3
life_15000,3
life_15000,36
life_15000,4
life_15000,2
life_15000,133
life_15000,35
life_15000,5
life_15000,8
life_15000,4
life_15000,7
life_15000,5
life_15000,3
life_15000,7
life_15000,7
life_15000,14
life_15000,13
life_15000,6
life_15000,5
life_15000,4
life_15000,7
life_15000,23
life_15000,1
life_15000,4
life_15000,2
life_15000,3
life_15000,6
life_15000,39
life_15000,38
life_15000,8
life_15000,7
life_15000,6
life_15000,73
life_15000,63
life_15000,17
life_15000,36
life_15000,6
life_15000,2
life_15000,1
life_15000,46
life_15000,35
life_15000,41
life_15000,1
life_15000,5
life_15000,52
life_15000,22
life_15000,87
life_15000,32
life_15000,29
life_15000,14
life_15000,26
life_15000,28
life_15000,6
life_15000,5
life_15000,7
life_15000,49
life_15000,5
life_15000,13
life_15000,3
life_15000,22
life_15000,69
life_15000,5
life_15000,167
life_15000,3
life_15000,12
life_15000,14
life_15000,120
life_15000,7
life_15000,6
life_15000,4
life_15000,3
life_15000,1
life_15000,7
life_15000,30
life_15000,12
life_15000,14
life_15000,112
life_15000,5
life_15000,117
life_15000,42
life_15000,16
life_15000,9
life_15000,7
life_15000,10
life_15000,1
life_15000,6
life_15000,12
life_15000,20
life_15000,43
life_15000,138
life_15000,1
life_15000,3
life_15000,3
life_15000,61
life_15000,76
life_15000,2
life_15000,6
life_15000,24
life_15000,1
life_15000,25
life_15000,3
life_15000,14
life_15000,31
life_15000,12
life_15000,147
life_15000,24
life_15000,1
life_15000,3
life_15000,59
life_15000,1
life_15000,3
life_15000,13
life_15000,53
life_15000,37
life_15000,27
life_15000,12
life_15000,20
life_15000,95
life_15000,70
life_15000,36
life_15000,70
life_15000,6
life_15000,87
life_15000,36
life_15000,140
life_15000,5
life_15000,9
life_15000,11
life_15000,11
life_15000,13
life_15000,14
life_15000,1
life_15000,14
life_15000,4
life_15000,4
life_15000,5
life_15000,5
life_15000,112
life_15000,1
life_15000,7
life_15000,8
life_15000,24
life_15000,12
life_15000,67
life_15000,14
life_15000,1
life_15000,82
life_15000,98
life_15000,7
life_15000,49
life_15000,53
life_15000,6
life_15000,7
life_15000,1
life_15000,1
life_15000,5
life_15000,5
life_15000,4
life_15000,99
life_15000,29
life_15000,143
life_15000,31
life_15000,25
life_15000,39
life_15000,15
life_15000,19
life_15000,139
life_15000,2
life_15000,67
life_15000,1
life_15000,6
life_15000,1
life_15000,62
life_15000,7
life_15000,3
life_15000,1
life_15000,83
life_15000,22
life_15000,3
life_15000,3
life_15000,152
life_15000,1
life_15000,16
life_15000,40
life_15000,40
life_15000,39
life_15000,24
life_15000,5
life_15000,9
life_15000,1
life_15000,3
life_15000,3
life_15000,11
life_15000,25
life_15000,11
life_15000,1
life_15000,5
life_15000,1
life_15000,6
life_15000,7
life_15000,163
life_15000,7
life_15000,92
life_15000,4
life_15000,42
life_15000,16
life_15000,6
life_15000,69
life_15000,1
life_15000,144
life_15000,26
life_15000,34
life_15000,3
life_15000,21
life_15000,23
life_15000,4
life_15000,44
life_15000,21
life_15000,8
life_15000,1
life_15000,2
life_15000,8
life_15000,61
life_15000,116
life_15000,33
life_15000,19
life_15000,11
life_15000,6
life_15000,48
life_15000,36
life_15000,26
life_15000,13
life_15000,6
life_15000,76
life_15000,10
life_15000,110
life_15000,55
life_15000,32
life_15000,19
life_15000,98
life_15000,5
life_15000,42
life_15000,12
life_15000,1
life_15000,21
life_15000,5
life_15000,174
life_15000,18
life_15000,6
life_15000,3
life_15000,5
life_15000,2
life_15000,36
life_15000,3
life_15000,2
life_15000,145
life_15000,6
life_15000,119
life_15000,7
life_15000,7
life_15000,5
life_15000,6
life_15000,11
life_15000,103
life_15000,58
life_15000,3
life_15000,2
life_15000,7
life_15000,13
life_15000,1
life_15000,2
life_15000,56
life_15000,108
life_15000,6
life_15000,2
life_15000,21
life_15000,13
life_15000,2
life_15000,14
life_15000,10
life_15000,10
life_15000,81
life_15000,6
life_15000,7
life_15000,4
life_15000,101
life_15000,2
life_15000,13
life_15000,115
life_15000,13
life_15000,113
life_15000,50
life_15000,3
life_15000,63
life_15000,1
life_15000,23
life_15000,13
life_15000,6
life_15000,1
life_15000,12
life_15000,100
life_15000,47
life_15000,62
life_15000,71
life_15000,103
life_15000,3
life_15000,1
life_15000,168
life_15000,129
life_15000,17
life_15000,7
life_15000,4
life_15000,4
life_15000,22
life_15000,42
life_15000,1
life_15000,3
life_15000,3
life_15000,113
life_15000,48
life_15000,8
life_15000,15
life_15000,18
life_15000,7
life_15000,3
life_15000,109
life_15000,1
life_15000,1
life_15000,73
life_15000,3
life_15000,1
life_15000,108
life_15000,42
life_15000,42
life_15000,6
life_15000,3
life_15000,23
life_15000,3
life_15000,7
life_15000,3
life_15000,3
life_15000,84
life_15000,44
life_15000,3
life_15000,3
life_15000,5
life_15000,21
life_15000,1
life_15000,23
life_15000,1
life_15000,3
life_15000,78
life_15000,24
life_15000,8
life_15000,79
life_15000,81
life_15000,1
life_15000,18
life_15000,83
life_15000,93
life_15000,77
life_15000,9
life_15000,67
life_15000,1
life_15000,18
life_15000,4
life_15000,4
life_15000,13
life_15000,3
life_15000,60
life_15000,39
life_15000,4
life_15000,8
life_15000,123
life_15000,1
life_15000,8
life_15000,47
life_15000,132
life_15000,36
life_15000,3
life_15000,38
life_15000,1
life_15000,11
life_15000,144
life_15000,46
life_15000,22
life_15000,7
life_15000,7
life_15000,7
life_15000,3
life_15000,110
life_15000,3
life_15000,3
life_15000,6
life_15000,5
life_15000,6
life_15000,14
life_15000,17
life_15000,91
life_15000,34
life_15000,12
life_15000,12
life_15000,15
life_15000,11
life_15000,77
life_15000,7
life_15000,16
life_15000,7
life_15000,3
life_15000,40
life_15000,41
life_15000,2
life_15000,15
life_15000,4
life_15000,9
life_15000,1
life_15000,2
life_15000,1
life_15000,5
life_15000,12
life_15000,22
life_15000,88
life_15000,81
life_15000,3
life_15000,91
life_15000,9
life_15000,75
life_15000,13
life_15000,1
life_15000,114
life_15000,13
life_15000,1
life_15000,48
life_15000,4
life_15000,6
life_15000,1
life_15000,22
life_15000,43
life_15000,35
life_15000,2
life_15000,1
life_15000,63
life_15000,25
life_15000,22
life_15000,65
life_15000,80
life_15000,26
life_15000,44
life_15000,36
life_15000,30
life_15000,40
life_15000,1
life_15000,1
life_15000,5
life_15000,1
life_15000,9
life_15000,28
life_15000,34
life_15000,124
life_15000,20
life_15000,28
life_15000,1
life_15000,27
life_15000,6
life_15000,36
life_15000,30
life_15000,31
life_15000,1
life_15000,15
life_15000,4
life_15000,15
life_15000,26
life_15000,36
life_15000,147
life_15000,1
life_15000,77
life_15000,24
life_15000,33
life_15000,19
life_15000,1
life_15000,48
life_15000,14
life_15000,68
life_15000,11
life_15000,12
life_15000,2
life_15000,30
life_15000,7
life_15000,6
life_15000,11
life_15000,27
life_15000,7
life_15000,6
life_15000,35
life_15000,11
life_15000,6
life_15000,50
life_15000,29
life_15000,28
life_15000,3
life_15000,1
life_15000,1
life_15000,3
life_15000,46
life_15000,113
life_15000,56
life_15000,1
life_15000,19
life_15000,1
life_15000,78
life_15000,5
life_15000,7
life_15000,7
life_15000,99
life_15000,1
life_15000,3
life_15000,1
life_15000,1
life_15000,3
life_15000,3
life_15000,2
life_15000,97
life_15000,4
life_15000,10
life_15000,52
life_15000,11
life_15000,5
life_15000,63
life_15000,7
life_15000,12
life_15000,19
life_15000,54
life_15000,35
life_15000,1
life_15000,1
life_15000,7
life_15000,7
life_15000,1
life_15000,1
life_15000,13
life_15000,116
life_15000,44
life_15000,125
life_15000,85
life_15000,2
life_15000,28
life_15000,152
life_15000,51
life_15000,16
life_15000,6
life_15000,8
life_15000,7
life_15000,6
life_15000,5
life_15000,12
life_15000,66
life_15000,54
life_15000,14
life_15000,3
life_15000,147
life_15000,22
life_15000,8
life_15000,133
life_15000,3
life_15000,3
life_15000,7
life_15000,18
life_15000,10
life_15000,44
life_15000,5
life_15000,115
life_15000,54
life_15000,1
life_15000,8
life_15000,106
life_15000,4
life_15000,4
life_15000,2
life_15000,1
life_15000,1
life_15000,2
life_15000,14
life_15000,11
life_15000,75
life_15000,2
life_15000,95
life_15000,1
life_15000,7
life_15000,6
life_15000,12
life_15000,34
life_15000,2
life_15000,132
life_15000,4
life_15000,3
life_15000,3
life_15000,4
life_15000,7
life_15000,4
life_15000,21
life_15000,45
life_15000,4
life_15000,2
life_15000,7
life_15000,7
life_15000,123
life_15000,8
life_15000,108
life_15000,7
life_15000,44
life_15000,69
life_15000,36
life_15000,1
life_15000,2
life_15000,2
life_15000,160
life_15000,27
life_15000,7
life_15000,3
life_15000,1
life_15000,1
life_15000,17
life_15000,11
life_15000,4
life_15000,5
life_15000,7
life_15000,64
life_15000,61
life_15000,3
life_15000,2
life_15000,2
life_15000,25
life_15000,124
life_15000,9
life_15000,3
life_15000,104
life_15000,11
life_15000,35
life_15000,12
life_15000,16
life_15000,6
life_15000,3
life_15000,31
life_15000,16
life_15000,16
life_15000,6
life_15000,8
life_15000,177
life_15000,23
life_15000,26
life_15000,1
life_15000,41
life_15000,28
life_15000,3
life_15000,74
life_15000,3
life_15000,20
life_15000,4
life_17000,160
life_17000,55
life_17000,62
life_17000,14
life_17000,54
life_17000,4
life_17000,10
life_17000,12
life_17000,1
life_17000,14
life_17000,129
life_17000,57
life_17000,1
life_17000,37
life_17000,107
life_17000,6
life_17000,12
life_17000,2
life_17000,1
life_17000,48
life_17000,106
life_17000,1
life_17000,17
life_17000,6
life_17000,11
life_17000,62
life_17000,25
life_17000,52
life_17000,11
life_17000,7
life_17000,18
life_17000,25
life_17000,19
life_17000,17
life_17000,13
life_17000,7
life_17000,3
life_17000,86
life_17000,46
life_17000,1
life_17000,13
life_17000,9
life_17000,5
life_17000,3
life_17000,39
life_17000,69
life_17000,3
life_17000,14
life_17000,35
life_17000,77
life_17000,92
life_17000,35
life_17000,64
life_17000,10
life_17000,104
life_17000,2
life_17000,1
life_17000,12
life_17000,14
life_17000,1
life_17000,1
life_17000,6
life_17000,14
life_17000,10
life_17000,34
life_17000,174
life_17000,29
life_17000,8
life_17000,38
life_17000,84
life_17000,5
life_17000,6
life_17000,7
life_17000,46
life_17000,3
life_17000,1
life_17000,68
life_17000,5
life_17000,3
life_17000,3
life_17000,79
life_17000,6
life_17000,3
life_17000,26
life_17000,2
life_17000,68
life_17000,109
life_17000,3
life_17000,9
life_17000,8
life_17000,7
life_17000,129
life_17000,32
life_17000,30
life_17000,20
life_17000,3
life_17000,6
life_17000,12
life_17000,49
life_17000,37
life_17000,1
life_17000,22
life_17000,22
life_17000,37
life_17000,115
life_17000,1
