treatment,size
distort_70,248
distort_70,1
distort_70,1
distort_70,26
distort_70,3
distort_70,3
distort_70,4
distort_70,74
distort_70,40
distort_70,237
distort_70,1
distort_70,31
distort_70,3
distort_70,2
distort_70,112
distort_70,13
distort_70,1
distort_70,1
distort_70,40
distort_70,10
distort_70,6
distort_70,73
distort_70,20
distort_70,89
distort_70,46
distort_70,115
distort_70,119
distort_70,79
distort_70,106
distort_70,38
distort_70,10
distort_70,6
distort_70,12
distort_70,6
distort_70,18
distort_70,5
distort_70,1
distort_70,158
distort_70,8
distort_70,24
distort_70,51
distort_70,16
distort_70,1
distort_70,42
distort_70,1
distort_70,10
distort_70,14
distort_70,7
distort_70,24
distort_70,15
distort_70,1
distort_70,4
distort_70,8
distort_70,15
distort_70,1
distort_70,227
distort_70,1
distort_70,33
distort_70,12
distort_70,22
distort_70,3
distort_70,1
distort_70,79
distort_70,10
distort_70,12
distort_70,118
distort_70,37
distort_70,56
distort_70,78
distort_70,13
distort_70,43
distort_70,13
distort_70,37
distort_70,4
distort_70,1
distort_70,222
distort_70,15
distort_70,21
distort_70,1
distort_70,35
distort_70,6
distort_70,6
distort_70,89
distort_70,2
distort_70,1
distort_70,1
distort_70,1
distort_70,39
distort_70,28
distort_70,25
distort_70,8
distort_70,25
distort_70,1
distort_70,53
distort_70,23
distort_70,28
distort_70,95
distort_70,33
distort_70,42
distort_70,260
distort_70,21
distort_70,21
distort_70,6
distort_70,5
distort_70,66
distort_70,7
distort_70,5
distort_70,3
distort_70,4
distort_70,2
distort_70,232
distort_70,18
distort_70,7
distort_70,15
distort_70,11
distort_70,5
distort_70,78
distort_70,27
distort_70,192
distort_70,1
distort_70,18
distort_70,1
distort_70,1
distort_70,1
distort_70,1
distort_70,36
distort_70,1
distort_70,2
distort_70,6
distort_70,97
distort_70,43
distort_70,197
distort_70,1
distort_70,26
distort_70,1
distort_70,5
distort_70,1
distort_70,4
distort_70,3
distort_70,6
distort_70,14
distort_70,2
distort_70,1
distort_70,9
distort_70,1
distort_70,2
distort_70,7
distort_70,7
distort_70,7
distort_70,2
distort_70,2
distort_70,6
distort_70,1
distort_70,72
distort_70,4
distort_70,1
distort_70,4
distort_70,14
distort_70,176
distort_70,37
distort_70,16
distort_70,11
distort_70,8
distort_70,111
distort_70,14
distort_70,2
distort_70,10
distort_70,15
distort_70,89
distort_70,60
distort_70,4
distort_70,3
distort_70,2
distort_70,4
distort_70,22
distort_70,100
distort_70,3
distort_70,5
distort_70,1
distort_70,17
distort_70,3
distort_70,81
distort_70,3
distort_70,3
distort_70,135
distort_70,116
distort_70,1
distort_70,8
distort_70,1
distort_70,1
distort_70,47
distort_70,23
distort_70,2
distort_70,12
distort_70,1
distort_70,13
distort_70,15
distort_70,8
distort_70,17
distort_70,105
distort_70,40
distort_70,14
distort_70,22
distort_70,39
distort_70,10
distort_70,3
distort_70,5
distort_70,72
distort_70,12
distort_70,1
distort_70,19
distort_70,51
distort_70,4
distort_70,1
distort_70,1
distort_70,1
distort_70,227
distort_70,15
distort_70,20
distort_70,15
distort_70,1
distort_70,6
distort_70,12
distort_70,13
distort_70,1
distort_70,19
distort_70,5
distort_70,7
distort_70,3
distort_70,2
distort_70,1
distort_70,1
distort_70,1
distort_70,7
distort_70,6
distort_70,4
distort_70,4
distort_70,2
distort_70,2
distort_70,1
distort_70,1
distort_70,6
distort_70,7
distort_70,3
distort_70,7
distort_70,1
distort_70,158
distort_70,5
distort_70,8
distort_70,105
distort_70,87
distort_70,1
distort_70,10
distort_70,26
distort_70,197
distort_70,3
distort_70,1
distort_70,4
distort_70,2
distort_70,1
distort_70,11
distort_70,28
distort_70,1
distort_70,1
distort_70,3
distort_70,12
distort_70,1
distort_70,15
distort_70,1
distort_70,12
distort_70,106
distort_70,1
distort_70,235
distort_70,1
distort_70,4
distort_70,44
distort_70,17
distort_70,7
distort_70,1
distort_70,37
distort_70,15
distort_70,5
distort_70,59
distort_70,4
distort_70,81
distort_70,12
distort_70,5
distort_70,6
distort_70,98
distort_70,115
distort_70,1
distort_70,14
distort_70,5
distort_70,226
distort_70,1
distort_70,25
distort_70,14
distort_70,25
distort_70,20
distort_70,8
distort_70,1
distort_70,11
distort_70,56
distort_70,1
distort_70,12
distort_70,156
distort_70,14
distort_70,8
distort_70,1
distort_70,8
distort_70,6
distort_70,16
distort_70,21
distort_70,40
distort_70,2
distort_70,14
distort_70,31
distort_70,12
distort_70,28
distort_70,1
distort_70,23
distort_70,16
distort_70,3
distort_70,236
distort_70,1
distort_70,1
distort_70,7
distort_70,3
distort_70,7
distort_70,7
distort_70,1
distort_70,1
distort_70,3
distort_70,36
distort_70,27
distort_70,1
distort_70,2
distort_70,40
distort_70,24
distort_70,3
distort_70,253
distort_70,22
distort_70,23
distort_70,4
distort_70,15
distort_70,6
distort_70,24
distort_70,13
distort_70,10
distort_70,1
distort_70,1
distort_70,2
distort_70,3
distort_70,7
distort_70,7
distort_70,9
distort_70,138
distort_70,1
distort_70,6
distort_70,3
distort_70,157
distort_70,2
distort_70,1
distort_70,13
distort_70,3
distort_70,1
distort_70,2
distort_70,3
distort_70,1
distort_70,7
distort_70,12
distort_70,7
distort_70,20
distort_70,2
distort_70,5
distort_70,8
distort_70,8
distort_70,362
distort_70,6
distort_70,1
distort_70,7
distort_70,3
distort_70,21
distort_80,212
distort_80,90
distort_80,3
distort_80,289
distort_80,5
distort_80,1
distort_80,6
distort_80,4
distort_80,4
distort_80,11
distort_80,4
distort_80,10
distort_80,13
distort_80,1
distort_80,2
distort_80,10
distort_80,1
distort_80,3
distort_80,36
distort_80,182
distort_80,23
distort_80,8
distort_80,24
distort_80,17
distort_80,16
distort_80,18
distort_80,12
distort_80,6
distort_80,6
distort_80,3
distort_80,5
distort_80,1
distort_80,6
distort_80,1
distort_80,1
distort_80,51
distort_80,20
distort_80,174
distort_80,1
distort_80,12
distort_80,20
distort_80,3
distort_80,1
distort_80,10
distort_80,179
distort_80,151
distort_80,67
distort_80,1
distort_80,41
distort_80,1
distort_80,1
distort_80,9
distort_80,6
distort_80,62
distort_80,1
distort_80,52
distort_80,8
distort_80,233
distort_80,1
distort_80,1
distort_80,20
distort_80,6
distort_80,13
distort_80,7
distort_80,24
distort_80,1
distort_80,12
distort_80,4
distort_80,8
distort_80,12
distort_80,37
distort_80,15
distort_80,6
distort_80,74
distort_80,1
distort_80,3
distort_80,20
distort_80,24
distort_80,18
distort_80,13
distort_80,1
distort_80,38
distort_80,18
distort_80,3
distort_80,31
distort_80,3
distort_80,12
distort_80,35
distort_80,46
distort_80,20
distort_80,14
distort_80,26
distort_80,19
distort_80,114
distort_80,1
distort_80,26
distort_80,22
distort_80,47
distort_80,12
distort_80,4
distort_80,9
distort_80,1
distort_80,41
distort_80,104
distort_80,163
distort_80,23
distort_80,5
distort_80,12
distort_80,15
distort_80,126
distort_80,8
distort_80,1
distort_80,28
distort_80,3
distort_80,3
distort_80,13
distort_80,236
distort_80,87
distort_80,2
distort_80,20
distort_80,7
distort_80,7
distort_80,2
distort_80,1
distort_80,2
distort_80,2
distort_80,34
distort_80,200
distort_80,85
distort_80,7
distort_80,14
distort_80,3
distort_80,3
distort_80,87
distort_80,1
distort_80,223
distort_80,44
distort_80,42
distort_80,6
distort_80,8
distort_80,6
distort_80,21
distort_80,19
distort_80,3
distort_80,23
distort_80,138
distort_80,1
distort_80,11
distort_80,4
distort_80,103
distort_80,1
distort_80,6
distort_80,6
distort_80,14
distort_80,7
distort_80,14
distort_80,1
distort_80,5
distort_80,44
distort_80,7
distort_80,1
distort_80,5
distort_80,4
distort_80,25
distort_80,3
distort_80,284
distort_80,20
distort_80,7
distort_80,1
distort_80,42
distort_80,243
distort_80,1
distort_80,31
distort_80,30
distort_80,20
distort_80,19
distort_80,8
distort_80,7
distort_80,10
distort_80,1
distort_80,3
distort_80,15
distort_80,3
distort_80,1
distort_80,6
distort_80,1
distort_80,1
distort_80,147
distort_80,15
distort_80,14
distort_80,6
distort_80,1
distort_80,11
distort_80,13
distort_80,146
distort_80,12
distort_80,3
distort_80,2
distort_80,1
distort_80,29
distort_80,101
distort_80,38
distort_80,34
distort_80,1
distort_80,7
distort_80,34
distort_80,36
distort_80,2
distort_80,26
distort_80,18
distort_80,1
distort_80,41
distort_80,7
distort_80,11
distort_80,29
distort_80,7
distort_80,7
distort_80,134
distort_80,7
distort_80,131
distort_80,1
distort_80,4
distort_80,1
distort_80,1
distort_80,1
distort_80,4
distort_80,3
distort_80,3
distort_80,1
distort_80,5
distort_80,4
distort_80,6
distort_80,3
distort_80,4
distort_80,2
distort_80,1
distort_80,84
distort_80,242
distort_80,14
distort_80,20
distort_80,2
distort_80,1
distort_80,35
distort_80,5
distort_80,2
distort_80,1
distort_80,5
distort_80,1
distort_80,8
distort_80,5
distort_80,29
distort_80,1
distort_80,11
distort_80,13
distort_80,5
distort_80,149
distort_80,36
distort_80,48
distort_80,22
distort_80,84
distort_80,60
distort_80,1
distort_80,206
distort_80,26
distort_80,14
distort_80,1
distort_80,30
distort_80,1
distort_80,1
distort_80,31
distort_80,41
distort_80,1
distort_80,1
distort_80,22
distort_80,24
distort_80,1
distort_80,249
distort_80,2
distort_80,7
distort_80,3
distort_80,2
distort_80,12
distort_80,1
distort_80,20
distort_80,1
distort_80,6
distort_80,7
distort_80,8
distort_80,9
distort_80,25
distort_80,31
distort_80,14
distort_80,3
distort_80,201
distort_80,6
distort_80,1
distort_80,4
distort_80,30
distort_80,1
distort_80,1
distort_80,3
distort_80,2
distort_80,3
distort_80,6
distort_80,7
distort_80,2
distort_80,3
distort_80,1
distort_80,55
distort_80,7
distort_80,9
distort_80,8
distort_80,46
distort_80,1
distort_80,1
distort_80,2
distort_80,1
distort_80,125
distort_80,100
distort_80,1
distort_80,84
distort_80,1
distort_80,4
distort_80,36
distort_80,41
distort_80,4
distort_80,3
distort_80,1
distort_80,6
distort_80,5
distort_80,84
distort_80,63
distort_80,102
distort_80,87
distort_80,11
distort_80,12
distort_80,3
distort_80,4
distort_80,5
distort_80,14
distort_80,2
distort_80,1
distort_80,148
distort_80,1
distort_80,27
distort_80,4
distort_80,2
distort_80,4
distort_80,133
distort_80,2
distort_80,3
distort_80,7
distort_80,69
distort_80,98
distort_80,41
distort_80,41
distort_80,27
distort_80,7
distort_80,7
distort_80,74
distort_80,1
distort_80,30
distort_80,55
distort_80,19
distort_80,1
distort_80,60
distort_80,113
distort_80,36
distort_80,54
distort_80,126
distort_80,238
distort_80,37
distort_80,28
distort_80,3
distort_80,23
distort_80,9
distort_80,39
distort_80,159
distort_80,1
distort_80,9
distort_80,1
distort_80,7
distort_80,9
distort_80,59
distort_80,1
distort_80,31
distort_80,56
distort_80,5
distort_80,10
distort_80,52
distort_80,208
distort_80,109
distort_80,1
distort_80,1
distort_80,8
distort_80,1
distort_80,19
distort_80,26
distort_80,7
distort_80,1
distort_80,7
distort_80,1
distort_80,11
distort_80,106
distort_80,20
distort_80,1
distort_80,1
distort_80,1
distort_80,11
distort_80,28
distort_80,4
distort_80,13
distort_80,1
distort_80,23
distort_80,36
distort_80,3
distort_80,15
distort_80,3
distort_80,2
distort_80,8
distort_80,63
distort_80,60
distort_80,1
distort_80,185
distort_80,7
distort_80,5
distort_80,7
distort_80,100
distort_80,1
distort_80,2
distort_80,6
distort_80,1
distort_80,23
distort_80,11
distort_80,29
distort_80,7
distort_80,1
distort_80,9
distort_80,6
distort_80,289
distort_80,36
distort_80,25
distort_80,11
distort_80,12
distort_80,15
distort_80,1
distort_80,1
distort_80,1
distort_80,2
distort_80,3
distort_80,4
distort_80,151
distort_80,42
distort_80,1
distort_80,50
distort_80,83
distort_80,40
distort_80,4
distort_80,11
distort_80,11
distort_80,6
distort_80,1
distort_80,1
distort_80,11
distort_80,9
distort_80,1
distort_80,9
distort_80,2
distort_80,62
distort_80,58
distort_80,125
distort_80,122
distort_80,290
distort_80,1
distort_80,8
distort_80,15
distort_80,56
distort_80,24
distort_80,3
distort_80,1
distort_80,2
distort_80,131
distort_80,19
distort_80,41
distort_80,1
distort_80,5
distort_80,3
distort_80,1
distort_80,15
distort_80,11
distort_80,21
distort_80,1
distort_80,3
distort_80,37
distort_80,75
distort_80,1
distort_80,1
distort_80,3
distort_80,1
distort_80,6
distort_80,24
distort_80,184
distort_80,66
distort_80,14
distort_80,1
distort_80,3
distort_80,109
distort_80,11
distort_80,11
distort_80,1
distort_80,211
distort_80,18
distort_80,20
distort_80,15
distort_80,14
distort_80,3
distort_80,30
distort_80,11
distort_80,2
distort_80,11
distort_80,1
distort_80,2
distort_80,20
distort_80,1
distort_80,3
distort_80,1
distort_80,1
distort_80,28
distort_80,5
distort_80,3
distort_80,190
distort_80,28
distort_80,11
distort_80,43
distort_80,17
distort_80,1
distort_80,1
distort_80,23
distort_80,3
distort_80,41
distort_80,6
distort_80,6
distort_80,7
distort_80,23
distort_80,105
distort_80,95
distort_80,8
distort_80,21
distort_80,26
distort_80,3
distort_80,2
distort_80,19
distort_80,94
distort_80,2
distort_80,25
distort_80,163
distort_80,90
distort_80,3
distort_80,13
distort_80,12
distort_80,21
distort_80,23
distort_80,6
distort_80,1
distort_80,9
distort_80,12
distort_80,4
distort_80,11
distort_80,7
distort_80,7
distort_80,7
distort_80,2
distort_80,9
distort_80,131
distort_80,184
distort_80,30
distort_80,23
distort_80,7
distort_80,14
distort_80,6
distort_80,5
distort_80,103
distort_80,10
distort_80,2
distort_80,13
distort_80,1
distort_80,8
distort_80,5
distort_80,74
distort_80,3
distort_80,8
distort_80,24
distort_80,30
distort_80,4
distort_80,110
distort_80,2
distort_80,3
distort_80,246
distort_80,10
distort_80,14
distort_80,125
distort_80,2
distort_80,1
distort_80,1
distort_80,1
distort_80,218
distort_80,1
distort_80,7
distort_80,5
distort_80,4
distort_80,1
distort_80,4
distort_80,2
distort_80,9
distort_80,12
distort_80,7
distort_80,6
distort_80,7
distort_80,11
distort_80,12
distort_80,7
distort_80,6
distort_80,1
distort_80,69
distort_80,7
distort_80,1
distort_80,1
distort_80,1
distort_80,1
distort_80,236
distort_80,25
distort_80,1
distort_80,24
distort_80,5
distort_80,30
distort_80,1
distort_80,26
distort_80,30
distort_80,1
distort_80,8
distort_80,8
distort_80,4
distort_80,1
distort_80,220
distort_80,5
distort_80,4
distort_80,8
distort_80,15
distort_80,2
distort_80,4
distort_80,4
distort_80,13
distort_80,3
distort_80,7
distort_80,2
distort_80,2
distort_80,1
distort_80,10
distort_80,1
distort_80,87
distort_80,12
distort_80,67
distort_80,1
distort_80,3
distort_80,1
distort_80,3
distort_80,3
distort_80,63
distort_80,44
distort_80,13
distort_80,4
distort_80,16
distort_80,102
distort_80,4
distort_80,3
distort_80,12
distort_80,21
distort_80,6
distort_80,34
distort_80,273
distort_80,36
distort_80,80
distort_80,1
distort_80,7
distort_80,3
distort_80,194
distort_80,12
distort_80,13
distort_80,6
distort_80,5
distort_80,3
distort_80,9
distort_80,12
distort_80,8
distort_80,9
distort_80,3
distort_80,41
distort_80,6
distort_80,5
distort_80,3
distort_80,6
distort_80,57
distort_80,1
distort_80,7
distort_80,146
distort_80,1
distort_80,4
distort_80,1
distort_80,7
distort_80,46
distort_80,24
distort_80,93
distort_80,24
distort_80,15
distort_80,3
distort_80,36
distort_80,160
distort_80,1
distort_80,1
distort_80,34
distort_80,1
distort_80,30
distort_80,7
distort_80,56
distort_80,22
distort_80,15
distort_80,1
distort_80,42
distort_80,5
distort_80,20
distort_80,5
distort_80,205
distort_80,19
distort_80,3
distort_80,1
distort_80,1
distort_80,4
distort_80,1
distort_80,15
distort_80,7
distort_80,1
distort_80,49
distort_80,42
distort_80,1
distort_80,7
distort_80,37
distort_80,7
distort_80,123
distort_80,1
distort_80,15
distort_80,1
distort_80,3
distort_80,4
distort_80,41
distort_80,22
distort_80,1
distort_80,4
distort_80,44
distort_80,1
distort_80,3
distort_80,79
distort_80,1
distort_80,1
distort_80,1
distort_80,4
distort_80,5
distort_80,1
distort_80,4
distort_80,1
distort_80,4
distort_80,36
distort_80,231
distort_80,76
distort_80,3
distort_80,6
distort_80,7
distort_80,2
distort_80,13
distort_80,3
distort_80,41
distort_80,7
distort_80,10
distort_80,1
distort_80,63
distort_80,2
distort_80,126
distort_80,65
distort_80,3
distort_80,32
distort_80,17
distort_80,25
distort_80,25
distort_80,23
distort_80,3
distort_80,2
distort_80,1
distort_80,3
distort_80,2
distort_80,8
distort_80,47
distort_80,121
distort_80,1
distort_80,74
distort_80,54
distort_80,37
distort_80,7
distort_80,23
distort_80,36
distort_80,144
distort_80,24
distort_80,14
distort_80,2
distort_80,9
distort_80,28
distort_80,12
distort_80,1
distort_80,1
distort_80,20
distort_80,128
distort_80,17
distort_80,74
distort_80,8
distort_80,6
distort_80,4
distort_80,13
distort_80,1
distort_80,1
distort_80,1
distort_80,140
distort_80,69
distort_80,62
distort_80,2
distort_80,2
distort_80,1
distort_80,1
distort_80,1
distort_80,9
distort_80,2
distort_80,3
distort_80,288
distort_80,22
distort_80,4
distort_80,12
distort_80,6
distort_80,1
distort_80,2
distort_80,2
distort_80,5
distort_80,1
distort_80,1
distort_80,16
distort_80,25
distort_80,7
distort_80,2
distort_80,3
distort_80,3
distort_80,154
distort_80,7
distort_80,22
distort_80,2
distort_80,1
distort_80,79
distort_80,43
distort_80,1
distort_80,71
distort_80,3
distort_80,1
distort_80,1
distort_80,6
distort_80,7
distort_80,2
distort_80,183
distort_80,1
distort_80,63
distort_80,27
distort_80,38
distort_80,35
distort_80,54
distort_80,102
distort_80,80
distort_80,3
distort_80,25
distort_80,11
distort_80,1
distort_80,89
distort_80,136
distort_80,42
distort_80,49
distort_80,63
distort_80,45
distort_80,20
distort_80,1
distort_80,44
distort_80,61
distort_80,1
distort_80,6
distort_80,11
distort_80,12
distort_80,3
distort_80,4
distort_80,10
distort_80,148
distort_80,3
distort_80,5
distort_80,1
distort_80,1
distort_80,7
distort_80,7
distort_80,18
distort_80,11
distort_80,91
distort_80,190
distort_80,1
distort_80,10
distort_80,67
distort_80,3
distort_80,2
distort_80,1
distort_80,3
distort_80,2
distort_80,3
distort_80,1
distort_80,6
distort_80,1
distort_80,3
distort_80,9
distort_80,63
distort_80,35
distort_80,116
distort_80,29
distort_80,61
distort_80,15
distort_80,15
distort_80,2
distort_80,3
distort_80,21
distort_80,2
distort_80,36
distort_80,1
distort_80,1
distort_80,3
distort_80,12
distort_80,11
distort_80,7
distort_80,3
distort_80,34
distort_80,28
distort_80,239
distort_80,8
distort_80,5
distort_80,7
distort_80,1
distort_80,8
distort_80,49
distort_80,22
distort_80,1
distort_80,22
distort_80,9
distort_80,5
distort_80,24
distort_80,215
distort_80,1
distort_80,41
distort_80,9
distort_80,19
distort_80,89
distort_80,1
distort_80,4
distort_80,10
distort_80,1
distort_80,10
distort_80,243
distort_80,1
distort_80,36
distort_80,3
distort_80,3
distort_80,2
distort_80,1
distort_80,2
distort_80,109
distort_80,154
distort_80,5
distort_80,6
distort_80,14
distort_80,139
distort_80,4
distort_80,75
distort_80,1
distort_80,2
distort_80,100
distort_80,33
distort_80,35
distort_80,1
distort_80,30
distort_80,81
distort_80,104
distort_80,8
distort_80,8
distort_80,159
distort_80,80
distort_80,52
distort_80,47
distort_80,15
distort_80,2
distort_80,22
distort_80,17
distort_80,1
distort_80,5
distort_80,357
distort_80,7
distort_80,3
distort_80,3
distort_80,23
distort_80,3
distort_80,1
distort_80,3
distort_80,194
distort_80,120
distort_80,2
distort_80,6
distort_80,13
distort_80,1
distort_80,14
distort_80,14
distort_80,1
distort_80,1
distort_80,2
distort_80,7
distort_80,1
distort_80,7
distort_80,1
distort_80,1
distort_80,6
distort_80,3
distort_80,2
distort_80,3
distort_80,1
distort_80,235
distort_80,17
distort_80,45
distort_80,1
distort_80,1
distort_80,14
distort_80,64
distort_80,6
distort_80,3
distort_80,5
distort_80,2
distort_80,1
distort_80,3
distort_80,3
distort_80,236
distort_80,1
distort_80,3
distort_80,3
distort_80,8
distort_80,1
distort_80,3
distort_80,1
distort_80,43
distort_80,7
distort_80,1
distort_80,4
distort_80,1
distort_80,29
distort_80,18
distort_80,11
distort_80,14
distort_80,1
distort_80,1
distort_80,14
distort_80,216
distort_80,65
distort_80,45
distort_80,1
distort_80,5
distort_80,4
distort_80,64
distort_80,211
distort_80,7
distort_80,1
distort_80,19
distort_80,2
distort_80,1
distort_80,9
distort_80,11
distort_80,5
distort_80,38
distort_80,8
distort_80,1
distort_80,7
distort_80,76
distort_80,4
distort_80,1
distort_80,34
distort_80,1
distort_80,19
distort_80,9
distort_80,2
distort_80,16
distort_80,1
distort_80,36
distort_80,3
distort_80,14
distort_80,43
distort_80,41
distort_80,113
distort_80,44
distort_80,21
distort_80,2
distort_80,183
distort_80,47
distort_80,1
distort_80,50
distort_80,27
distort_80,19
distort_80,39
distort_80,1
distort_80,32
distort_80,1
distort_80,138
distort_80,55
distort_80,13
distort_80,19
distort_80,1
distort_80,3
distort_80,3
distort_80,80
distort_80,11
distort_80,71
distort_80,6
distort_80,178
distort_80,1
distort_80,10
distort_80,7
distort_80,5
distort_80,51
distort_80,1
distort_80,14
distort_80,12
distort_80,1
distort_80,3
distort_80,12
distort_80,2
distort_80,61
distort_80,1
distort_80,41
distort_80,234
distort_80,8
distort_80,3
distort_80,11
distort_80,69
distort_80,14
distort_80,12
distort_80,4
distort_80,9
distort_80,9
distort_80,26
distort_80,1
distort_80,118
distort_80,29
distort_80,4
distort_80,18
distort_80,1
distort_80,14
distort_80,13
distort_80,25
distort_80,130
distort_80,3
distort_80,34
distort_80,1
distort_80,1
distort_80,9
distort_80,285
distort_80,18
distort_80,7
distort_80,15
distort_80,15
distort_80,2
distort_80,50
distort_80,1
distort_80,3
distort_80,1
distort_80,1
distort_80,2
distort_80,179
distort_80,2
distort_80,1
distort_80,2
distort_80,31
distort_80,11
distort_80,2
distort_80,3
distort_80,41
distort_80,66
distort_80,7
distort_80,1
distort_80,39
distort_80,15
distort_80,92
distort_80,14
distort_80,3
distort_80,8
distort_80,37
distort_80,14
distort_80,70
distort_80,3
distort_80,54
distort_80,9
distort_80,14
distort_80,1
distort_80,1
distort_80,4
distort_80,2
distort_80,74
distort_80,88
distort_80,169
distort_80,13
distort_80,3
distort_80,27
distort_80,45
distort_80,1
distort_80,15
distort_80,1
distort_80,28
distort_80,1
distort_80,3
distort_80,2
distort_80,4
distort_80,109
distort_80,80
distort_80,1
distort_80,11
distort_80,1
distort_80,3
distort_80,14
distort_80,12
distort_80,9
distort_80,1
distort_80,159
distort_80,147
distort_80,9
distort_80,7
distort_80,7
distort_80,1
distort_80,10
distort_80,18
distort_80,12
distort_80,1
distort_80,38
distort_80,2
distort_80,4
distort_80,3
distort_80,93
distort_80,22
distort_80,25
distort_80,1
distort_80,268
distort_80,22
distort_80,25
distort_80,4
distort_80,1
distort_80,39
distort_80,27
distort_80,13
distort_80,1
distort_80,118
distort_80,58
distort_80,45
distort_80,37
distort_80,8
distort_80,8
distort_80,2
distort_80,1
distort_80,12
distort_80,111
distort_80,232
distort_80,12
distort_80,7
distort_80,7
distort_80,123
distort_80,3
distort_80,1
distort_80,7
distort_80,3
distort_80,4
distort_80,1
distort_80,47
distort_80,1
distort_80,40
distort_80,30
distort_80,41
distort_80,17
distort_80,28
distort_80,68
distort_80,101
distort_80,1
distort_80,7
distort_80,19
distort_80,185
distort_80,41
distort_80,59
distort_80,22
distort_80,6
distort_80,12
distort_80,7
distort_80,1
distort_80,19
distort_80,1
distort_80,13
distort_80,15
distort_80,154
distort_80,7
distort_80,3
distort_80,13
distort_80,1
distort_80,1
distort_80,6
distort_80,1
distort_80,22
distort_80,5
distort_80,22
distort_80,3
distort_80,23
distort_80,5
distort_80,6
distort_80,16
distort_80,39
distort_80,9
distort_80,8
distort_80,51
distort_80,1
distort_80,3
distort_80,1
distort_80,245
distort_80,45
distort_80,14
distort_80,27
distort_80,8
distort_80,29
distort_80,2
distort_80,1
distort_80,7
distort_80,2
distort_80,17
distort_80,3
distort_90,134
distort_90,38
distort_90,36
distort_90,1
distort_90,42
distort_90,48
distort_90,41
distort_90,46
distort_90,13
distort_90,1
distort_90,203
distort_90,114
distort_90,2
distort_90,5
distort_90,4
distort_90,1
distort_90,3
distort_90,1
distort_90,38
distort_90,3
distort_90,8
distort_90,11
distort_90,1
distort_90,3
distort_90,3
distort_90,271
distort_90,1
distort_90,1
distort_90,3
distort_90,2
distort_90,69
distort_90,2
distort_90,2
distort_90,1
distort_90,6
distort_90,7
distort_90,1
distort_90,3
distort_90,3
distort_90,28
distort_90,121
distort_90,60
distort_90,20
distort_90,39
distort_90,1
distort_90,13
distort_90,136
distort_90,4
distort_90,6
distort_90,225
distort_90,38
distort_90,10
distort_90,1
distort_90,7
distort_90,3
distort_90,23
distort_90,3
distort_90,4
distort_90,3
distort_90,2
distort_90,1
distort_90,2
distort_90,3
distort_90,2
distort_90,1
distort_90,10
distort_90,1
distort_90,14
distort_90,24
distort_90,7
distort_90,2
distort_90,14
distort_90,192
distort_90,59
distort_90,54
distort_90,1
distort_90,1
distort_90,25
distort_90,14
distort_90,10
distort_90,3
distort_90,40
distort_90,1
distort_90,195
distort_90,20
distort_90,24
distort_90,8
distort_90,12
distort_90,20
distort_90,3
distort_90,6
distort_90,4
distort_90,1
distort_90,1
distort_90,5
distort_90,80
distort_90,1
distort_90,3
distort_90,1
distort_90,2
distort_90,2
distort_90,4
distort_90,4
distort_90,3
distort_90,1
distort_90,249
distort_90,15
distort_90,1
distort_90,8
distort_90,1
distort_90,13
distort_90,7
distort_90,1
distort_90,40
distort_90,65
distort_90,204
distort_90,32
distort_90,54
distort_90,3
distort_90,29
distort_90,1
distort_90,20
distort_90,28
distort_90,27
distort_90,1
distort_90,1
distort_90,333
distort_90,5
distort_90,56
distort_90,3
distort_90,3
distort_90,248
distort_90,1
distort_90,25
distort_90,13
distort_90,5
distort_90,25
distort_90,7
distort_90,23
distort_90,14
distort_90,3
distort_90,2
distort_90,2
distort_90,1
distort_90,2
distort_90,4
distort_90,6
distort_90,18
distort_90,1
distort_90,232
distort_90,5
distort_90,8
distort_90,114
distort_90,14
distort_90,1
distort_90,3
distort_90,12
distort_90,4
distort_90,3
distort_90,3
distort_90,1
distort_90,199
distort_90,17
distort_90,13
distort_90,2
distort_90,4
distort_90,3
distort_90,135
distort_90,1
distort_90,1
distort_90,3
distort_90,9
distort_90,13
distort_90,153
distort_90,73
distort_90,1
distort_90,35
distort_90,3
distort_90,3
distort_90,8
distort_90,40
distort_90,20
distort_90,7
distort_90,1
distort_90,2
distort_90,44
distort_90,10
distort_90,254
distort_90,8
distort_90,37
distort_90,3
distort_90,6
distort_90,2
distort_90,3
distort_90,1
distort_90,3
distort_90,6
distort_90,1
distort_90,2
distort_90,14
distort_90,7
distort_90,7
distort_90,2
distort_90,27
distort_90,1
distort_90,5
distort_90,11
distort_90,201
distort_90,60
distort_90,1
distort_90,1
distort_90,1
distort_90,4
distort_90,12
distort_90,48
distort_90,1
distort_90,4
distort_90,3
distort_90,6
distort_90,23
distort_90,3
distort_90,19
distort_90,12
distort_90,1
distort_90,292
distort_90,19
distort_90,1
distort_90,8
distort_90,5
distort_90,2
distort_90,7
distort_90,9
distort_90,4
distort_90,1
distort_90,25
distort_90,27
distort_90,175
distort_90,30
distort_90,1
distort_90,29
distort_90,4
distort_90,3
distort_90,121
distort_90,6
distort_90,3
distort_90,3
distort_90,11
distort_90,8
distort_90,1
distort_90,2
distort_90,3
distort_90,214
distort_90,19
distort_90,7
distort_90,8
distort_90,1
distort_90,13
distort_90,70
distort_90,1
distort_90,1
distort_90,23
distort_90,11
distort_90,18
distort_90,214
distort_90,4
distort_90,5
distort_90,4
distort_90,6
distort_90,3
distort_90,13
